shapeID,name,area_km2,n_pixels,sol,rad_km2,sol_per_km2,mean_rad,median_rad,p90_rad,max_rad,lit_area_km2,lit_share,core_area_km2,core_share,pop,pop_inhabited,pop_lit,pop_dark,pop_lit_share,pop_density,sol_per_capita,gini_pixels,gini_pop_light,cv_rad,sol_share_nat,pop_share_nat,light_pop_ratio,parent
11933810B74384837832426,منوبة‬,11.7303,59,2325.03,462.259,198.207,39.4072,41.0306,55.1278,67.2981,11.7303,1,11.5314,0.98305,97883.8,97883.8,97883.8,0,1,8344.55,0.0237529,0.210736,0.186241,0.370172,0.00499243,0.00840762,0.593799,Manouba
11933810B33126972723663,منزل جميل,78.7067,398,1808.15,357.497,22.9733,4.5431,0.815305,13.8376,57.7119,78.7067,1,11.8624,0.150716,50943.6,50943.6,50943.6,0,1,647.258,0.0354933,0.703098,0.477897,1.72743,0.00388257,0.00437574,0.887295,Bizerte
11933810B84840502063502,مساكن,330.736,1640,4593.49,926.099,13.8887,2.80091,0.562404,7.60566,43.1701,305.308,0.923116,25.4022,0.0768049,94972.7,94970.2,94104.6,865.631,0.990885,287.155,0.0483664,0.748668,0.502774,2.22236,0.00986341,0.00815757,1.20911,Sousse
11933810B37259719331002,ماجل بالعباس,882.231,4325,1403.71,286.36,1.59109,0.324557,0.186714,0.37161,33.3031,210.747,0.23888,3.06021,0.00346872,23412,23411.8,12383.6,11028.2,0.528946,26.5372,0.0599568,0.462643,0.771907,3.6046,0.00301413,0.00201095,1.49886,Kasserine
11933810B95892911712161,كندار,159.703,794,491.355,98.8122,3.07667,0.618835,0.239842,1.01952,18.399,72.1949,0.452056,0.804289,0.00503614,11607.9,11602.4,8184.67,3417.71,0.70543,72.6839,0.0423295,0.607243,0.616224,2.35825,0.00105507,0.000997044,1.05819,Sousse
11933810B44054307576941,قلعة سنان,509.353,2529,936.218,188.58,1.83805,0.370193,0.199776,0.406659,26.3024,142.602,0.279968,2.01468,0.00395537,14245.6,14230.5,7777.52,6453.03,0.546537,27.9681,0.0657196,0.491714,0.770057,3.08915,0.0020103,0.00122361,1.64292,El Kef
11933810B62465925468138,قلعة الأندلس,189.358,955,1729.14,343.058,9.13158,1.81062,0.481943,3.23691,53.2595,179.257,0.946655,7.93721,0.0419163,38511.9,38510.9,38136,374.96,0.990264,203.381,0.0448989,0.707772,0.59584,2.68675,0.00371292,0.00330794,1.12243,Ariana
11933810B35489062673947,قصر هلال,22.1994,110,1516.85,306.096,68.3283,13.7895,5.5341,36.2099,57.6523,22.1994,1,9.68608,0.436321,53832,53832,53832,0,1,2424.93,0.0281775,0.57413,0.320614,1.09753,0.00325707,0.00462384,0.704407,Monastir
11933810B27831601054676,قرمبالية,300.485,1507,3611.05,719.737,12.0174,2.39619,0.779805,4.47203,66.6845,294.297,0.979407,12.5545,0.0417809,75516.5,75516.5,75297.3,219.169,0.997098,251.316,0.047818,0.700206,0.649864,2.58971,0.00775386,0.00648641,1.1954,Nabeul
11933810B33023449768384,قبلي الجنوبية,1140.08,5512,1798.23,371.994,1.57729,0.32624,0.155655,0.29874,27.3527,182.465,0.160045,4.13825,0.00362978,25699.8,23980.8,18010.3,5970.54,0.751028,22.5421,0.0699706,0.557538,0.710744,3.57184,0.00386127,0.00220746,1.74919,Kébili
11933810B10126944429848,قابس المدينة,17.1074,83,2345.85,483.502,137.125,28.2633,24.1425,56.0634,70.7692,17.1074,1,15.0463,0.879518,45919.4,45919.4,45919.4,0,1,2684.18,0.0510863,0.338548,0.305499,0.604629,0.00503715,0.00394419,1.2771,Gabès
11933810B98066234289129,فرنانة,390.091,1958,465.194,92.6775,1.19253,0.237586,0.169855,0.304624,11.7608,58.5763,0.150161,0.199234,0.000510739,44799.1,44799.1,14904.6,29894.5,0.3327,114.843,0.010384,0.350103,0.732892,1.93082,0.000998893,0.00384797,0.25959,Jendouba
11933810B83790658636329,غنوش,20.3944,99,463.034,95.3954,22.704,4.67711,2.29365,12.9908,25.3843,20.3944,1,2.6783,0.131325,32396.5,32396.5,32396.5,0,1,1588.5,0.0142927,0.580155,0.444939,1.21097,0.000994253,0.00278266,0.357303,Gabès
11933810B65727884052892,‫عقارب‬,732.947,3592,2102.04,429.106,2.86793,0.585201,0.246761,0.868846,28.0822,360.042,0.491225,3.67482,0.00501377,31437.8,31437.8,26577.8,4860.05,0.845408,42.8923,0.0668635,0.597803,0.644555,2.45125,0.00451363,0.00270032,1.67152,Sfax
11933810B89464736925123,طينة,100.874,494,3510.21,716.756,34.798,7.10568,2.97474,18.8015,117.067,100.874,1,20.4194,0.202425,78332.6,78332.6,78332.6,0,1,776.541,0.0448116,0.606313,0.449308,1.56978,0.00753732,0.00672829,1.12024,Sfax
11933810B49609226357839,طبلبة,22.6036,112,1043.22,210.535,46.1528,9.31447,7.15945,19.4857,39.1994,22.6036,1,9.08139,0.401767,41452,41452,41452,0,1,1833.86,0.0251669,0.430454,0.340022,0.834165,0.00224006,0.00356047,0.629148,Monastir
11933810B10641809578431,صيادة - لمطة - بوحجر,13.3154,66,961.636,194.006,72.2198,14.5702,13.2413,28.7537,33.1308,13.3154,1,7.66632,0.575749,32322.3,32322.3,32322.3,0,1,2427.43,0.0297515,0.391618,0.252424,0.684471,0.00206488,0.00277628,0.743757,Monastir
11933810B93819416666054,سوسة جوهرة,13.8922,69,3353.48,675.18,241.393,48.6012,49.1333,65.5262,74.8109,13.8922,1,13.8922,1,117935,117935,117935,0,1,8489.25,0.0284351,0.152567,0.141034,0.269197,0.0072008,0.0101299,0.710848,Sousse
11933810B21860369421282,رأس الجبل,84.6382,428,1032,204.08,12.193,2.4112,0.856676,4.88191,38.7396,84.2425,0.995325,3.7573,0.0443925,61944.2,61944.2,61870.1,74.1254,0.998803,731.87,0.0166601,0.647035,0.611186,2.01071,0.00221596,0.00532063,0.416485,Bizerte
11933810B55404586431180,صفاقس الغربية,16.3257,80,2160.4,440.884,132.331,27.005,26.6875,39.8089,58.9196,16.3257,1,16.3257,1,108811,108811,108811,0,1,6665.03,0.0198545,0.211317,0.195213,0.376528,0.00463894,0.00934624,0.496343,Sfax
11933810B91827641175132,قصيبة المديوني,35.5131,176,1313.91,265.064,36.9978,7.46539,2.67671,25.3273,41.949,35.5131,1,8.67443,0.24426,40292.7,40292.7,40292.7,0,1,1134.59,0.0326091,0.607384,0.432726,1.30232,0.0028213,0.0034609,0.815193,Monastir
11933810B81652618880798,بوعرادة,379.747,1898,507.491,101.518,1.33639,0.267382,0.164198,0.263564,19.4806,43.8033,0.115348,1.20004,0.0031601,9803.28,9803.28,4706.35,5096.93,0.480079,25.8153,0.0517674,0.45148,0.755808,3.79704,0.00108971,0.000842042,1.29413,Siliana
11933810B45632571730396,سيدي بو علي,127.823,636,1036.01,208.23,8.10504,1.62894,0.579405,3.58647,32.633,121.795,0.952841,3.81912,0.0298783,24545.1,24545.1,24112,433.112,0.982354,192.025,0.0422084,0.651525,0.651125,2.17867,0.00222458,0.00210827,1.05517,Sousse
11933810B19204281524577,سيدي الهاني,315.755,1566,743.065,149.838,2.35329,0.474499,0.268451,0.613048,14.7815,192.985,0.611186,1.00856,0.00319411,15082.8,15079.5,10824,4255.48,0.717797,47.7675,0.0492656,0.464787,0.710246,2.20264,0.00159555,0.00129552,1.23159,Sousse
11933810B13786823130754,سيدي البشير,2.9832,15,932.239,185.402,312.497,62.1493,63.9222,76.5754,79.6941,2.9832,1,2.9832,1,25445.8,25445.8,25445.8,0,1,8529.72,0.0366362,0.117087,0.121211,0.211348,0.00200176,0.00218564,0.915867,Tunis
11933810B12415666618118,باجة الشمالية,424.326,2134,1714.43,341.138,4.04037,0.803389,0.169099,0.383657,51.5128,99.8868,0.235401,8.55751,0.0201673,77347.6,77347.6,52997.7,24349.8,0.685189,182.284,0.0221653,0.796252,0.623343,5.12515,0.00368133,0.00664368,0.55411,Béja
11933810B21725458188720,قعفور,460.302,2298,834.43,167.046,1.81279,0.363111,0.168783,0.293766,34.281,63.6553,0.13829,2.60109,0.00565084,14853,14853,7883.23,6969.8,0.530749,32.268,0.0561791,0.564919,0.739352,4.70379,0.00179174,0.00127578,1.40442,Siliana
11933810B54708226655560,المتلوي,969.137,4720,1887.72,387.289,1.94783,0.39994,0.15223,0.314472,38.4219,139.851,0.144305,6.9734,0.00719548,39073.3,38809.8,27023.6,11786.2,0.696308,40.3176,0.0483122,0.633964,0.65886,4.48062,0.00405342,0.00335616,1.20775,Gafsa
11933810B97114621769355,‫الصخیرة‬,904.913,4413,1997.24,409.562,2.20711,0.452581,0.158094,0.385398,88.8859,165.078,0.182424,5.53646,0.00611822,37103.8,37103.8,21455.6,15648.2,0.578259,41.0026,0.0538284,0.669393,0.785364,5.77884,0.00428859,0.00318699,1.34565,Sfax
11933810B76195291286542,الزاوية قصيبة الثريات,35.8642,178,1981.28,399.137,55.2439,11.1308,5.62001,28.6813,57.9285,35.8642,1,12.8929,0.359493,49191.2,49191.2,49191.2,0,1,1371.59,0.0402771,0.54214,0.376846,1.08282,0.00425432,0.00422522,1.00689,Sousse
11933810B97530891468779,المدينة الجديدة,7.76122,39,1146.51,228.16,147.723,29.3977,30.921,39.6973,43.1558,7.76122,1,7.5622,0.974356,49842.9,49842.9,49842.9,0,1,6422.04,0.0230025,0.150396,0.114766,0.272463,0.00246186,0.0042812,0.575039,Ben Arous
11933810B40013450318318,سوسة الرياض,9.66738,48,866.84,174.586,89.6665,18.0592,17.868,35.0661,46.9953,9.66738,1,7.04915,0.729168,45609.3,45609.3,45609.3,0,1,4717.86,0.0190058,0.37302,0.252641,0.655329,0.00186133,0.00391756,0.475124,Sousse
11933810B9968739853543,نفطة,1636.44,7932,1775.9,366.274,1.08522,0.223891,0.142446,0.198761,38.9409,73.3985,0.0448525,3.71121,0.00226786,22389.1,19302,12409.3,6892.7,0.642902,13.6816,0.0793198,0.412217,0.765774,5.25123,0.00381332,0.00192309,1.98291,Tozeur
11933810B18034425554259,هبيرة,314.855,1553,549.359,111.429,1.7448,0.35374,0.205099,0.411801,18.1995,98.1678,0.311787,1.01501,0.00322374,11375.8,11375.8,5526.3,5849.46,0.485796,36.1301,0.0482921,0.466989,0.743279,2.72195,0.00117962,0.000977108,1.20725,Mahdia
11933810B2611958153952,البطان,154.948,779,517.326,102.882,3.33871,0.66409,0.32733,1.02285,27.2443,109.596,0.707305,0.994158,0.00641608,17192.1,17192.1,15500,1692.09,0.901577,110.954,0.030091,0.557268,0.6988,2.58848,0.00111083,0.00147669,0.752244,Manouba
11933810B25147295271575,الحمامات,326.66,1635,5219.48,1043.15,15.9783,3.19234,0.480857,8.76572,94.6909,283.517,0.867928,29.9789,0.091774,101616,101616,100098,1517.57,0.985066,311.074,0.051365,0.7974,0.519629,2.63434,0.0112076,0.00872816,1.28407,Nabeul
11933810B34035527934296,السرس,431.41,2149,889.656,178.595,2.0622,0.413986,0.209506,0.4208,23.916,141.755,0.328586,2.4085,0.00558284,21682.5,21682.5,14565.5,7117.04,0.671762,50.2597,0.041031,0.530237,0.700308,3.51488,0.00191032,0.0018624,1.02573,El Kef
11933810B96784549406628,العمران الأعلى,3.18,16,831.887,165.34,261.6,51.993,52.9814,65.8167,74.0145,3.18,1,3.18,1,44721.4,44721.4,44721.4,0,1,14063.4,0.0186015,0.133899,0.142657,0.235385,0.00178628,0.0038413,0.465019,Tunis
11933810B58410238411456,العيون,410.142,2029,465.564,94.1285,1.13513,0.229455,0.178404,0.389372,1.91713,93.2405,0.227337,0,0,19049.7,19049.7,5345.37,13704.3,0.280602,46.4464,0.0244395,0.291542,0.377511,0.706921,0.000999686,0.00163625,0.610962,Kasserine
11933810B56753019610878,الكبارية,10.3471,52,2617.68,520.854,252.986,50.34,47.4472,88.9192,117.332,10.3471,1,9.15309,0.884601,94224.1,94224.1,94224.1,0,1,9106.3,0.0277814,0.363691,0.289273,0.635436,0.00562084,0.00809328,0.694508,Tunis
11933810B70692418830632,المروج,15.7253,79,3459.23,688.562,219.978,43.7877,45.2454,65.147,84.684,15.7253,1,15.5262,0.987341,93704.5,93704.5,93704.5,0,1,5958.83,0.0369163,0.232742,0.176757,0.407674,0.00742785,0.00804864,0.922871,Ben Arous
11933810B18047024672055,بن قردان,4791.78,22980,4488.98,934.904,0.93681,0.195343,0.117998,0.1654,37.7418,225.778,0.0471177,7.06971,0.00147538,84961.9,79734.3,46885.6,32848.8,0.588022,17.7308,0.0528353,0.439932,0.750667,4.38137,0.00963901,0.0072977,1.32083,Médenine
11933810B71937428341343,جربة اجيم,158.971,770,832.658,171.931,5.2378,1.08137,0.427266,2.14383,18.0633,129.646,0.815536,2.89146,0.0181886,25473,25473,24176.1,1296.93,0.949086,160.237,0.0326878,0.628054,0.604047,1.9589,0.00178793,0.00218798,0.817161,Médenine
11933810B22764087432985,جربة حومة السوق,164.16,796,3034.43,625.728,18.4846,3.8121,1.38572,9.24306,47.0354,163.336,0.994978,16.0836,0.0979754,82917.4,82916.3,82914.2,2.09292,0.999975,505.101,0.0365959,0.630615,0.53034,1.61087,0.00651571,0.00712209,0.914859,Médenine
11933810B67956509398297,حزوة,1281.22,6206,1214.84,250.82,0.948191,0.195753,0.152952,0.186758,24.4893,49.1453,0.0383582,0.825973,0.000644677,4890.13,2179.36,1030.67,1148.69,0.472922,3.81678,0.248427,0.269369,0.812659,2.83331,0.00260858,0.000420033,6.21042,Tozeur
11933810B81607479948477,زغوان,407.07,2037,1611.77,322.106,3.95943,0.791246,0.261095,0.902078,32.7789,231.592,0.568924,6.39558,0.0157112,44249.4,44248.8,37875.8,6372.97,0.855974,108.702,0.0364246,0.662955,0.673028,3.23521,0.00346088,0.00380075,0.910579,Zaghouan
11933810B21220731511134,سليانة الجنوبية,492.971,2453,848.767,170.465,1.72174,0.346012,0.171934,0.302662,33.3056,76.1176,0.154406,2.80979,0.00569972,28145,28145,12886.6,15258.4,0.457864,57.0926,0.030157,0.557478,0.778416,4.90182,0.00182252,0.00241748,0.753893,Siliana
11933810B70280449703815,سيدي بوزيد الغربية,422.25,2076,2551.18,518.748,6.04188,1.22889,0.295933,0.824941,73.4476,265.37,0.628467,8.53968,0.0202242,68894.4,68894.4,62175.8,6718.58,0.90248,163.16,0.0370303,0.775873,0.603589,5.00052,0.00547805,0.00591761,0.925721,Sidi Bouzid
11933810B49417994468433,غمراسن,687.344,3302,916.633,190.813,1.33359,0.277599,0.135329,0.279901,19.7129,86.4008,0.125702,1.24891,0.00181701,13830,13198.7,8914.34,4284.33,0.675397,20.1209,0.0662787,0.541188,0.680132,3.22474,0.00196825,0.00118791,1.6569,Tataouine
11933810B60005514770048,قابس الجنوبية,292.663,1418,2809.69,579.491,9.60043,1.98145,0.268215,2.20817,56.3515,158.051,0.540044,17.7345,0.0605968,78942.9,78942.9,74637.1,4305.75,0.945457,269.739,0.0355915,0.823946,0.501445,3.25585,0.00603314,0.00678071,0.88975,Gabès
11933810B64556610249653,الشابة,118.456,584,913.503,185.281,7.71177,1.56422,0.279964,3.79397,23.6127,64.2895,0.54273,6.49042,0.0547919,23858.6,23858.6,21263.3,2595.33,0.89122,201.414,0.0382882,0.763013,0.492436,2.39555,0.00196153,0.00204931,0.957166,Mahdia
11933810B13305423353951,طبرقة‎,372.116,1874,1123.53,223.003,3.01931,0.599538,0.159464,0.701622,48.9882,98.8445,0.265628,4.76272,0.012799,50502.8,50502.4,34608.6,15893.8,0.685286,135.718,0.0222469,0.732145,0.724841,3.8622,0.00241252,0.00433788,0.556151,Jendouba
11933810B30023985357701,سوق الجديد,344.556,1691,546.213,111.268,1.58527,0.323012,0.214254,0.467992,13.9539,128.937,0.37421,0.407111,0.00118155,23115,23115,13233.5,9881.47,0.572507,67.0861,0.0236303,0.409442,0.721298,1.9915,0.00117286,0.00198543,0.590733,Sidi Bouzid
11933810B8106113048091,سوق الأحد,1664.05,8076,1769.6,364.904,1.06342,0.219118,0.126604,0.166,39.0841,52.8353,0.0317509,4.33435,0.00260469,17186.4,13836,10154.4,3681.51,0.733917,10.3281,0.102965,0.471457,0.721739,5.28357,0.00379978,0.00147621,2.57401,Kébili
11933810B8352609818393,سوسة سيدي عبد الحميد,11.8837,59,2365.11,476.384,199.021,40.0866,34.5839,56.7516,148.768,11.8837,1,11.2794,0.949146,48143.3,48143.3,48143.3,0,1,4051.19,0.0491265,0.312445,0.262442,0.647377,0.0050785,0.00413521,1.22811,Sousse
11933810B4615556416921,سوسة المدينة,7.046,35,1912.92,385.103,271.49,54.6548,46.7533,80.7215,96.3491,7.046,1,7.046,1,41873,41873,41873,0,1,5942.81,0.0456838,0.204676,0.194791,0.362882,0.00410753,0.00359664,1.14205,Sousse
11933810B69163376090757,سكرة,28.6041,144,3897.86,774.328,136.269,27.0685,25.1101,49.0712,90.1451,28.6041,1,23.2419,0.812539,143488,143488,143488,0,1,5016.33,0.0271652,0.347346,0.286376,0.641261,0.00836972,0.0123247,0.679101,Ariana
11933810B55515778364888,ساقية سيدي يوسف,724.996,3617,889.704,178.347,1.22718,0.245978,0.149183,0.244171,29.7611,66.1709,0.0912707,1.60265,0.00221057,16806.5,16804,6002.53,10801.5,0.357209,23.1815,0.0529381,0.448176,0.830571,4.36528,0.00191042,0.00144358,1.3234,El Kef
11933810B89439185484115,ساقية الزيت,92.5037,454,3897.32,794.522,42.1315,8.58441,1.98568,25.1635,56.551,91.4857,0.988995,29.1542,0.315168,92068.1,92068.1,92010.8,57.2958,0.999378,995.292,0.0423309,0.655994,0.332109,1.34756,0.00836856,0.00790809,1.05823,Sfax
11933810B13645243771423,ساقية الدائر,114.551,562,3640.29,742.341,31.7789,6.47739,1.89226,20.2249,51.0825,114.551,1,26.9201,0.235007,126299,126299,126299,0,1,1102.56,0.0288229,0.650708,0.425698,1.43702,0.00781665,0.0108483,0.720542,Sfax
11933810B90990960542190,رواد,55.185,278,3318.45,658.879,60.1332,11.9369,5.45259,34.9972,61.9817,55.185,1,20.0529,0.363376,176982,176982,176982,0,1,3207.07,0.0187502,0.573627,0.435423,1.16297,0.00712557,0.0152017,0.468737,Ariana
11933810B4282823233173,دوز الشمالية,2636.61,12701,3590.43,744.543,1.36176,0.282689,0.131799,0.190719,71.2843,132.195,0.0501384,10.5661,0.00400745,22508.7,18142.1,17493.9,648.205,0.964271,8.53701,0.159513,0.568201,0.656434,7.17247,0.00770959,0.00193336,3.98766,Kébili
11933810B49944749177942,دوز الجنوبية,5185.6,24902,3859.78,803.056,0.744327,0.154999,0.126981,0.178749,59.7661,125.854,0.0242698,2.28171,0.000440009,20848.7,11981.3,5771.94,6209.38,0.481745,4.02051,0.185133,0.247193,0.825181,4.27209,0.00828795,0.00179078,4.62813,Kébili
11933810B69098282317118,دوار هيشر,8.74532,44,1087.03,216.068,124.298,24.7052,22.7707,44.1604,57.5592,8.74532,1,6.75803,0.77276,98371.9,98371.9,98371.9,0,1,11248.5,0.0110502,0.358229,0.267689,0.626863,0.00233413,0.00844954,0.276243,Manouba
11933810B9429743875970,دار شعبان الفهري,67.4504,338,1011.18,201.922,14.9915,2.99166,0.563331,5.89139,51.9251,67.4504,1,5.79172,0.0858664,41527.9,41527.9,41527.9,0,1,615.68,0.0243495,0.774302,0.453654,2.71514,0.00217127,0.00356699,0.608711,Nabeul
11933810B96031064721664,حي التضامن,3.37882,17,462.863,91.9969,136.989,27.2272,26.0556,35.1747,35.7862,3.37882,1,3.37882,1,69843.9,69843.9,69843.9,0,1,20671.1,0.0066271,0.119246,0.10887,0.208005,0.000993886,0.00599917,0.165671,Ariana
11933810B92430147648185,حمام سوسة,18.5132,92,2987.95,601.268,161.396,32.4777,29.2608,56.7836,74.8328,18.5132,1,16.299,0.880401,60196.9,60196.9,60196.9,0,1,3251.57,0.0496362,0.326699,0.249384,0.572322,0.0064159,0.00517055,1.24085,Sousse
11933810B65786338139889,حلق الوادي,20.6703,104,2957.55,587.807,143.082,28.438,19.8511,63.7314,125.969,20.6703,1,12.7195,0.615353,56230.6,56230.6,56230.6,0,1,2720.36,0.0525969,0.478124,0.245664,0.886863,0.00635063,0.00482987,1.31487,Tunis
11933810B70107776875396,جرزونة,6.7202,34,1031.47,203.868,153.488,30.3374,31.3553,48.4379,51.0253,6.7202,1,5.92953,0.882345,24092.8,24092.8,24092.8,0,1,3585.13,0.0428125,0.282109,0.231281,0.495143,0.00221484,0.00206942,1.07027,Bizerte
11933810B38507486646045,جدليان,273.22,1354,473.311,95.5329,1.73235,0.349565,0.191827,0.403724,28.4857,79.3027,0.290253,1.00968,0.00369549,11536.3,11536.3,6238.17,5298.16,0.540741,42.2237,0.0410278,0.502358,0.80366,3.78404,0.00101632,0.000990901,1.02565,Kasserine
11933810B63287447977470,جبل الجلود,4.57534,23,975.543,194.059,213.218,42.4149,42.3069,56.4718,57.7057,4.57534,1,4.57534,1,19603.5,19603.5,19603.5,0,1,4284.61,0.0497636,0.155964,0.156477,0.276262,0.00209474,0.00168382,1.24404,Tunis
11933810B92881576006474,تينجة,57.6209,291,362.369,71.7256,6.28885,1.24525,0.24827,3.38004,17.4436,28.7088,0.498236,1.97905,0.0343461,32355.9,32355.9,30244.4,2111.41,0.934744,561.53,0.0111995,0.740708,0.498091,2.32305,0.0007781,0.00277917,0.279976,Bizerte
11933810B62164441904454,توزر,815.875,3958,2642.84,544.604,3.23927,0.667721,0.159188,0.443185,53.9386,178.03,0.218207,12.1572,0.0149008,50880.9,50188.2,43363.6,6824.55,0.864021,62.3637,0.0519416,0.75953,0.604746,4.9801,0.00567486,0.00437036,1.29849,Tozeur
11933810B67504768334789,تمغزة,884.751,4311,864.285,177.3,0.976867,0.200484,0.144526,0.200099,12.3815,57.1876,0.0646369,0.204934,0.000231629,6284.91,4928.46,2552.74,2375.71,0.51796,7.10359,0.137517,0.327649,0.726588,2.13308,0.00185584,0.000539836,3.43779,Tozeur
11933810B41543815367913,تطاوين الجنوبية,1893.5,9070,2164.68,451.585,1.14322,0.238664,0.11014,0.172366,39.333,111.582,0.058929,6.04522,0.00319262,62099.1,61081.8,37621,23460.8,0.615912,32.796,0.0348585,0.570497,0.701886,5.63309,0.00464813,0.00533393,0.871426,Tataouine
11933810B76558874378908,تاجروين,718.155,3573,1380.84,277.687,1.92275,0.386464,0.178734,0.36263,43.3863,152.247,0.211997,3.21902,0.00448234,26637,26637,15170.1,11466.9,0.569514,37.0909,0.051839,0.56772,0.777063,4.46287,0.00296501,0.00228795,1.29592,El Kef
11933810B84931460768485,بئر علي بن خليفة,1199.33,5876,1444.66,294.854,1.20456,0.245858,0.180732,0.277998,25.2177,176.547,0.147205,2.04073,0.00170156,53471.8,53471.8,20269.4,33202.4,0.379067,44.5847,0.0270172,0.330305,0.816446,3.24816,0.00310206,0.0045929,0.675403,Sfax
11933810B19780106503049,بئر الأحمر,242.839,1168,461.734,95.9939,1.9014,0.39532,0.175079,0.505369,13.1254,53.8473,0.221741,0.831372,0.00342356,9300.57,9300.57,6478,2822.57,0.696517,38.2994,0.0496458,0.566492,0.628317,2.50945,0.000991463,0.000798862,1.24109,Tataouine
11933810B69037134075078,بوفيشة,261.857,1308,1260.59,252.314,4.81403,0.963752,0.358492,1.29621,43.0089,206.795,0.789725,4.20241,0.0160485,27188.3,27187.1,25117.6,2069.55,0.923877,103.829,0.046365,0.64611,0.724509,3.1112,0.00270681,0.00233531,1.15908,Sousse
11933810B70885239011208,بو عرقوب,128.904,646,1011.15,201.76,7.8442,1.56524,0.732813,3.02396,27.7755,127.906,0.992257,3.59184,0.0278645,31242.5,31242.5,31198.7,43.8909,0.998595,242.371,0.0323644,0.575306,0.616316,1.87193,0.00217119,0.00268354,0.809076,Nabeul
11933810B39767465855300,بني خلاد,113.395,569,1023.58,203.962,9.02668,1.79891,0.722383,3.00124,32.2939,112.797,0.99473,4.38334,0.0386555,40388.6,40388.6,40361.6,26.977,0.999332,356.176,0.0253433,0.634999,0.588523,2.24239,0.00219789,0.00346913,0.633556,Nabeul
11933810B3817841111611,برقو,447.424,2230,441.526,88.5904,0.986816,0.197994,0.142234,0.224267,16.8649,34.112,0.0762409,0.802641,0.00179391,11930.1,11930.1,3889.59,8040.47,0.326033,26.6639,0.0370095,0.36717,0.799461,3.23588,0.00094807,0.00102472,0.9252,Siliana
11933810B17084695603021,برج العامري,172.267,865,658.267,131.07,3.8212,0.761003,0.406933,1.10562,14.5974,153.337,0.890111,0.995475,0.00577866,19626.3,19626.3,19172.9,453.413,0.976898,113.929,0.0335401,0.513702,0.615026,1.78817,0.00141347,0.00168578,0.838468,Manouba
11933810B61318752024090,الوردية,3.97841,20,1045.54,207.978,262.804,52.277,57.4984,70.0072,72.7625,3.97841,1,3.97841,1,31807.6,31807.6,31807.6,0,1,7995.06,0.0328708,0.181629,0.159432,0.326397,0.00224505,0.00273208,0.821736,Tunis
11933810B40616905411348,الوردانين,51.6256,256,575.98,116.143,11.1569,2.24992,1.07948,3.94255,30.6108,51.6256,1,2.82288,0.0546799,22103.6,22103.6,22103.6,0,1,428.153,0.0260581,0.581465,0.553865,1.82087,0.00123678,0.00189857,0.651427,Monastir
11933810B72032041676540,المنزه,9.73856,49,3028.86,601.971,311.018,61.8135,61.2397,82.6449,90.358,9.73856,1,9.73856,1,44307.1,44307.1,44307.1,0,1,4549.66,0.0683606,0.140191,0.134037,0.246577,0.00650375,0.00380571,1.70894,Tunis
11933810B15261795399084,الكرم,9.53821,48,2305.7,458.168,241.733,48.0355,49.9816,60.3663,69.0193,9.53821,1,9.53821,1,66085.3,66085.3,66085.3,0,1,6928.47,0.0348898,0.124784,0.111197,0.222584,0.00495094,0.00567632,0.87221,Tunis
11933810B46924105449942,القلعة الكبرى,231.619,1151,1991.01,400.616,8.59609,1.72981,0.437242,2.27467,37.7071,194.775,0.84093,11.067,0.0477813,67730.1,67730.1,66166.4,1563.61,0.976914,292.42,0.0293963,0.745211,0.530508,2.78983,0.00427522,0.0058176,0.734878,Sousse
11933810B31167158349382,القلعة الصغرى,102.719,510,1289.87,259.724,12.5572,2.52915,0.420195,5.74294,38.4844,85.7956,0.835246,7.65112,0.0744859,49945.3,49945.3,49500.7,444.6,0.991098,486.232,0.0258256,0.765278,0.448994,2.35438,0.00276968,0.00429,0.645613,Sousse
11933810B49043051728800,القلعة الخصباء,205.25,1018,356.837,71.9587,1.73855,0.350528,0.189771,0.365542,17.7688,43.7589,0.213198,0.80684,0.00393101,6365.38,6365.38,4138.67,2226.71,0.650184,31.0128,0.056059,0.491217,0.685852,2.9793,0.000766222,0.000546747,1.40142,El Kef
11933810B67570722535168,الفوار‬,9714.14,46729,7360.42,1529.58,0.757702,0.157513,0.136072,0.167734,61.8913,167.772,0.0172709,2.07382,0.000213485,20964,11324.3,7083.23,4241.02,0.625492,2.15809,0.351098,0.206149,0.790518,3.81525,0.0158047,0.00180068,8.77709,Kébili
11933810B99487931603822,الفحص,931.139,4652,1683.86,336.822,1.80839,0.361965,0.16654,0.353091,44.0928,194.21,0.208573,5.39838,0.00579762,47781.3,47781.3,27599.4,20181.9,0.577619,51.315,0.035241,0.599442,0.766333,5.04393,0.00361568,0.00410413,0.880988,Zaghouan
11933810B8760132099835,الغريبة,428.74,2095,643.201,131.638,1.50021,0.307017,0.170578,0.270064,25.4772,51.3746,0.119827,1.84194,0.00429617,10564.5,10564.5,4660.65,5903.82,0.441163,24.6407,0.0608834,0.482193,0.786763,3.8706,0.00138112,0.000907423,1.52202,Sfax
11933810B5953362566301,السبيخة,1063.32,5289,1816.02,365.107,1.70788,0.343359,0.210014,0.465456,27.5089,371.6,0.349471,2.61525,0.0024595,88952.5,88952.3,49051.9,39900.4,0.55144,83.6551,0.0204157,0.439969,0.784092,2.76377,0.00389947,0.00764047,0.510371,Kairouan
